,ret,position,return
2004-09-12,0.00850500552668,1.0,0.00850500552668
2004-09-19,0.00477379923971,1.0,0.00477379923971
2004-09-26,-0.0076494205173,1.0,-0.0076494205173
2004-10-03,-0.00162442039355,0.0,-0.0
2004-10-10,0.0161504432716,0.0,0.0
2004-10-17,-0.0186715838496,1.0,-0.0186715838496
2004-10-24,-0.0064016478599,0.0,-0.0
2004-10-31,0.0119135129655,0.0,0.0
2004-11-07,0.0256130858445,1.0,0.0256130858445
2004-11-14,0.0197087798691,1.0,0.0197087798691
2004-11-21,0.00855551159633,1.0,0.00855551159633
2004-11-28,0.000537313382199,1.0,0.000537313382199
2004-12-05,0.00458145335789,1.0,0.00458145335789
2004-12-12,0.00035610251702,1.0,0.00035610251702
2004-12-19,0.0131322998227,1.0,0.0131322998227
2004-12-26,0.00325384124785,1.0,0.00325384124785
2005-01-02,0.00665864420377,1.0,0.00665864420377
2005-01-09,-0.0218519505787,1.0,-0.0218519505787
2005-01-16,-0.00158917121624,0.0,-0.0
2005-01-23,-0.00304706639135,0.0,-0.0
2005-01-30,-0.00892865837265,0.0,-0.0
2005-02-06,0.0178823473123,0.0,0.0
2005-02-13,0.00697187579216,1.0,0.00697187579216
2005-02-20,0.00510476266688,1.0,0.00510476266688
2005-02-27,-0.00759295995648,1.0,-0.00759295995648
2005-03-06,0.0122873981778,0.0,0.0
